HPO_ICD10_ID	HPO_IDs	HPO_Strings	HPO_Syns	ICD10
HPO_ICD:956	HP:0007209;HP:0010628;HP:0430025	Bilateral facial palsy; Facial paralysis; Facial palsy	Facial nerve paralysis; Facial paresis; Weakness of both sides of the face; Cranial nerve VII palsy; Paralysis of both sides of the face; Facial palsy, unilateral or bilateral; Bilateral facial muscle paralysis; Facial nerve palsy; VII th cranial nerve palsy; Bilateral facial paralysis; Bell's palsy; Seventh cranial nerve palsy; Facial muscle weakness of muscles innervated by CN VII; Facial paralysis; Bilateral facial muscle weakness	I69992;I69292;R29810;I69392;I69892;I69192;I69092
HPO_ICD:957	HP:0007302	Bipolar affective disorder	Bipolar disorder	F319
HPO_ICD:958	HP:0007340	Lower limb muscle weakness	Leg weakness; Lower extremity weakness; Muscle weakness in lower limbs; Lower limb muscle weakness; Lower limb weakness	G8310
HPO_ICD:959	HP:0007406	Hyperpigmentation of eyelids	Dark eyelids; Pigmentation of eyelids; Brown eyelids	H02719;H02716;H02715;H02712;H02713;H02714;H02711
HPO_ICD:960	HP:0007410	Palmoplantar hyperhidrosis	Hyperhidrosis of palms and soles; Excessive sweating of palms and soles	L74513;L74512
HPO_ICD:961	HP:0007417	Discoid lupus rash	Discoid lupus erythematosus	L930
HPO_ICD:962	HP:0100725;HP:0007453	Lichenification; Flexural lichenification		L280
HPO_ICD:963	HP:0007462	Bitot spots of the conjunctiva	Bitot's spots	H11139
HPO_ICD:964	HP:0007502	Follicular hyperkeratosis	Hyperkeratosis follicularis	E508
HPO_ICD:965	HP:0007570	Hyperkeratosis lenticularis perstans	Flegel disease	L878
HPO_ICD:966	HP:0200151;HP:0007583;HP:0030503	Telangiectasia macularis eruptiva perstans; Cutaneous mastocytosis; Macular telangiectasia	Parafoveal telangiectasia; Juxtafoveal telangiectasia	H35079;D4701
HPO_ICD:967	HP:0007642	Congenital stationary night blindness	Night blindness since birth; Static congenital hemeralopia; Night blindness, congenital stationary; Night blindness, stationary; Night blindness, congenital; Congenital night blindness; Night blindness, congenital stationary, complete	H5363
HPO_ICD:968	HP:0007677	Vitelliform-like macular lesions	Vitelliform macular lesions; Vitelliform macular dystrophy	H3554
HPO_ICD:969	HP:0007686	Abnormal pupillary function		H5700;H579
HPO_ICD:970	HP:0007690;HP:0007755	Juvenile epithelial corneal dystrophy; Map-dot-fingerprint corneal dystrophy		H1852
HPO_ICD:971	HP:0007705;HP:0200066	Ribbonlike corneal degeneration; Corneal degeneration		H1840
HPO_ICD:972	HP:0007707	Congenital aphakia	Lens agenesis	Q123
HPO_ICD:973	HP:0001088;HP:0007765;HP:0007730;HP:0100693	Iris hypopigmentation; Brushfield spots; Iridodonesis; Deep anterior chamber	Iris brushfield spots; Reduced iris pigmentation; Speckled iris; Light eye color	H21239;H21232;H21233;H2189;H21231
HPO_ICD:974	HP:0007760;HP:0007915	Crystalline corneal dystrophy; Polymorphous posterior corneal dystrophy		H1859
HPO_ICD:975	HP:0007763	Retinal telangiectasia		H35079;H35071;H35072;H35073
HPO_ICD:976	HP:0007769	Peripheral retinal degeneration		H3540
HPO_ICD:977	HP:0007777	Chorioretinal scar		H31009;H31003;H31001;H31002
HPO_ICD:978	HP:0007787	Posterior subcapsular cataract	Posterior subcapsular opacities of the lens; Posterior subcapsular cataracts	H2589
HPO_ICD:979	HP:0007802	Granular corneal dystrophy		H1853
HPO_ICD:980	HP:0011516;HP:0007939;HP:0007803	Achromatopsia; Monochromacy; Blue cone monochromacy	Rod monochromacy; Total colorblindness; S-cone monochromacy; Complete achromatopsia; Rod monochromatism; Blue cone monochromatism; Incomplete achromatopsia	H5351
HPO_ICD:981	HP:0007824	Total ophthalmoplegia	Total internal and external ophthalmoplegia; Complete ophthalmoplegia; Global paralysis of gaze	H4930;H4932;H4931;H4933
HPO_ICD:982	HP:0007850;HP:0030666;HP:0030667	Retinal vascular proliferation; Peripheral retinal neovascularization; Retinal neovascularization	Retinal neovascularisation	H35051;H35053;H35052;H35059
HPO_ICD:983	HP:0009711;HP:0011513;HP:0007872;HP:0030508	Retinal cavernous hemangioma; Retinal cavernous angioma; Choroidal hemangioma; Retinal capillary hemangioma	Retinal hemangioblastoma; Retinal cavernous haemangioma	D1809
HPO_ICD:984	HP:0007879	Allergic conjunctivitis		H1010
HPO_ICD:985	HP:0007898	Exudative retinopathy		H35029;H35023;H35021;H35022
HPO_ICD:986	HP:0007902	Vitreous hemorrhage	Vitreous haemorrhage	H4312;H4313;H4311;H4310
HPO_ICD:987	HP:0007906	Ocular hypertension	High eye pressure; Increased IOP; Increased intraocular pressure; Raised IOP; Raised intraocular pressure; Elevated intraocular pressure; Elevated IOP	H40059;H40052;H40053;H40051
HPO_ICD:988	HP:0007932;HP:0011499	Mydriasis; Bilateral congenital mydriasis	Dilated pupil	H5704
HPO_ICD:989	HP:0007942	Internal ophthalmoplegia		H52519
HPO_ICD:990	HP:0007759;HP:0007957;HP:0100689;HP:0000559	Corneal opacity; Decreased corneal thickness; Opacification of the corneal stroma; Corneal scarring	Reduction of corneal clarity; Cloudy corneas; Thin cornea; Corneal stromal opacity; Corneal opacities; Corneal clouding; Cloudy cornea; Scarring or clouding of the cornea of the eye	H1789;H179;H18899
HPO_ICD:991	HP:0007970	Congenital ptosis	Congenital drooping upper eyelid	Q100
HPO_ICD:992	HP:0007992	Lattice retinal degeneration		H35411;H35419;H35412;H35413
HPO_ICD:993	HP:0008011	Peripheral opacification of the cornea	Peripheral corneal opacity	H17822;H17829;H17821;H17823
HPO_ICD:994	HP:0008028	Cystoid macular degeneration	Cystic macular degeneration	H35352;H35359;H35353;H35351
HPO_ICD:995	HP:0008037	Absent anterior chamber of the eye		H44419;H44412;H44411;H44413
HPO_ICD:996	HP:0012780;HP:0100007;HP:0010622;HP:0012842;HP:0008069;HP:0100742	Vascular neoplasm; Neoplasm of the peripheral nervous system; Neoplasm of the skeletal system; Skin appendage neoplasm; Neoplasm of the skin; Neoplasm of the ear	Skin cancer; Neoplasia of the skin; Ear tumor; Skin adnexal neoplasm; Dermatological tumors; Tumor of the skin; Bone neoplasm; Skin adnexal tumor; Skin cancer (non-melanoma); Skeletal tumor; Tumor of the peripheral nervous system; Neoplasia of the skeletal system; Blood vessel tumor; Skin tumors	D492;C4490
HPO_ICD:997	HP:0008080	Hallux varus	Medially deviated halluces	M2030
HPO_ICD:998	HP:0008081	Pes valgus	Valgus foot deformity	M21079
HPO_ICD:999	HP:0008124	Talipes calcaneovarus		Q661
HPO_ICD:1000	HP:0008200;HP:0008208	Parathyroid hyperplasia; Primary hyperparathyroidism	Enlarged parathyroid glands	E210
HPO_ICD:1001	HP:0000846;HP:0008207;HP:0004319	Primary adrenal insufficiency; Decreased circulating aldosterone level; Adrenal insufficiency	Primary adrenocortical failure; Low blood aldosterone level; Addison disease; Hypoadrenalism; Addison's disease; Decreased serum aldosterone; Adrenocortical insufficiency; Hypoaldosteronism; Mineralocorticoid insufficiency; Decreased aldosterone production; Decreased aldosterone	E271;E2740
HPO_ICD:1002	HP:0000134;HP:0008209	Premature ovarian insufficiency; Female hypogonadism	Menopause praecox; Premature menopause; Premature ovarian failure; Early menopause; Hypogonadism, female; Climacterium praecox; Hypergonadotropic amenorrhea; Primary ovarian insufficiency	E2839;E28319;E28310
HPO_ICD:1003	HP:0008222	Female infertility	Female infertility	N979
HPO_ICD:1004	HP:0002930;HP:0008227	Pituitary resistance to thyroid hormone; Thyroid hormone receptor defect	Thyroid hormone resistance; Resistance to thyroid hormone; End-organ unresponsiveness to thyroid hormone	E0789;E0580
HPO_ICD:1005	HP:0008237;HP:0008245	Pituitary hypothyroidism; Hypothalamic hypothyroidism	Secondary hypothyroidism; Thyroid stimulating hormone deficiency; TSH deficient hypothyroidism; Low thyroid gland function due to abnormal pituitary gland; Thyrotropin deficiency; Tertiary hypothyroidism	E038
HPO_ICD:1006	HP:0008255	Transient neonatal diabetes mellitus		P702
HPO_ICD:1007	HP:0008256	Adrenocortical adenoma	Adrenocortical adenomas	D3500
HPO_ICD:1008	HP:0008326	Reduced circulating vitamin B6 level	Reduced vitamin b6 levels; Vitamin B6 deficiency	E531
HPO_ICD:1009	HP:0008366	Contractures involving the joints of the feet	Contractures of the foot joints	M24576
HPO_ICD:1010	HP:0008419;HP:0008441	Intervertebral disc degeneration; Herniation of intervertebral nuclei	Degeneration of intervertebral disks; Degenerative disc disease; Herniated disk; Herniated intervertebral nuclei; Degenerative intervertebral disk	M519
HPO_ICD:1011	HP:0010891;HP:0008478	Scheuermann-like vertebral changes; Morbus Scheuermann	Calve disease; Juvenile Osteochondrosis of the spine; Scheuermann kyphosis; Scheuermann disease; Sherman's Disease	M4204;M4202;M4201;M4207;M4200;M4203;M4209;M4208;M4205;M4206
HPO_ICD:1012	HP:0008511	Central posterior corneal opacity		H1710
HPO_ICD:1013	HP:0008513	Bilateral conductive hearing impairment	Bilateral conductive hearing loss; Bilateral conductive deafness	H900
HPO_ICD:1014	HP:0008551	Microtia	Bilateral microtia; Hypoplastic pinna; Small pinnae; Hypoplastic ears; Underdeveloped ears; Hypoplasia of the external ear; Small ears	Q172
HPO_ICD:1015	HP:0008619	Bilateral sensorineural hearing impairment	Bilateral sensorineural deafness; Hearing loss, sensorineural, bilateral; Bilateral nerve deafness; Bilateral sensorineural hearing loss	H903
HPO_ICD:1016	HP:0008665	Clitoral hypertrophy	Prominent clitoris; Hypertrophic clitoris; Clitoral enlargement; Clitoromegaly; Enlarged clitoris	N9089
HPO_ICD:1017	HP:0008676	Congenital megaureter	Congenital megaloureter	Q622;N2882
HPO_ICD:1018	HP:0008682	Acute tubular necrosis	Renal tubular necrosis	N170
HPO_ICD:1019	HP:0008716	Urethrovaginal fistula	Urethrovaginal fistulae	N821
HPO_ICD:1020	HP:0008722	Urethral diverticulum		N361
HPO_ICD:1021	HP:0008726	Hypoplasia of the vagina	Hypoplastic vagina; Rudimentary vagina; Underdeveloped vagina	Q524
HPO_ICD:1022	HP:0008749	Laryngeal hypoplasia	Hypoplastic larynx	Q312
HPO_ICD:1023	HP:0008750;HP:0010564	Bifid epiglottis; Laryngeal atresia		Q318
HPO_ICD:1024	HP:0008755;HP:0001601	Laryngomalacia; Laryngotracheomalacia	Softening of voice box tissue	Q320;Q315
HPO_ICD:1025	HP:0008756	Bowing of the vocal cords		J383
HPO_ICD:1026	HP:0008768	Inappropriate sexual behavior	Inappropriate sexual behavior	F659
HPO_ICD:1027	HP:0008780	Congenital bilateral hip dislocation		Q651
HPO_ICD:1028	HP:0008843	Hip osteoarthritis	Osteoarthritis of hip	M169
HPO_ICD:1029	HP:0008986;HP:0009110	Diaphragmatic eventration; Agenesis of the diaphragm	Agenesis of diaphragm; Absent diaphragm; Eventration of the diaphragm	Q791
HPO_ICD:1030	HP:0040191;HP:0009050	Rectus femoris muscle atrophy; Quadriceps muscle atrophy	Atrophy of the rectus femoris muscles; Wasting of quad muscles	M62559
HPO_ICD:1031	HP:0009059;HP:0009064;HP:0009125	Generalized lipodystrophy; Lipodystrophy; Congenital generalized lipodystrophy	Lipodystrophy, generalized; Inability to make and keep healthy fat tissue	E881
HPO_ICD:1032	HP:0100614;HP:0009071	Inflammatory myopathy; Myositis	Muscle inflammation	M609
HPO_ICD:1033	HP:0009118	Aplasia/Hypoplasia of the mandible		M2604
HPO_ICD:1034	HP:0009371;HP:0100524	Type A1 brachydactyly; Limb duplication	Limb duplication; Dimelia	Q748
HPO_ICD:1035	HP:0009776;HP:0009372	Adactyly; Type A2 brachydactyly	Absent fingers or toes; Short index fingers and second toes; Aphalangy	Q738
HPO_ICD:1036	HP:0009473;HP:0009600;HP:0100490	Flexion contracture of thumb; Joint contracture of the hand; Camptodactyly of finger	Contractures of the hands; Joint contractures of the thumb; Camptodactyly of proximal interphalangeal joint; Contracture of thumb; Contractures of the proximal interphalangeal joints of the fingers; Flexion deformities of thumbs; Camptodactyly of hands; Contractures involving the hands; Proximal interphalangeal finger joint contractures; Flexion contractures of proximal interphalangeal joints; Permanent flexion of the finger	M24542;M24549;M24541
HPO_ICD:1037	HP:0009718	Subependymal giant-cell astrocytoma		D432
HPO_ICD:1038	HP:0010817;HP:0009721;HP:0030434;HP:0012844;HP:0010815	Linear nevus sebaceous; Pilomatrixoma; Trichilemmoma; Shagreen patch; Nevus sebaceous	Sebaceous naevus; Organoid nevus; Tricholemmoma; Naevus sebaceous; Sebaceous nevus; Sebaceous mole	D239
HPO_ICD:1039	HP:0009725	Bladder neoplasm	Bladder tumor; Bladder cancer	D494
HPO_ICD:1040	HP:0009726	Renal neoplasm	Renal neoplasia; Neoplasia of the kidneys; Kidney cancer; Renal tumors	D49519
HPO_ICD:1041	HP:0100008;HP:0031023;HP:0030430;HP:0009732;HP:0100698	Schwannoma; Subcutaneous neurofibromas; Plexiform neurofibroma; Multiple mucosal neuromas; Neuroma	Neurolemmoma; Pinched nerve; Neurinoma; Schwannomas; Schwann cell tumor; Neurilemmoma; Schwann cell tumour; Nerve tumor	D3610
HPO_ICD:1042	HP:0009733;HP:0100836	Glioma; Malignant neoplasm of the central nervous system	Malignant neoplasm of the CNS	C729
HPO_ICD:1043	HP:0012622;HP:0009741;HP:0000096;HP:0030760;HP:0001967	Diffuse mesangial sclerosis; Chronic kidney disease; Renal fibrosis; Glomerulosclerosis; Nephrosclerosis	Renal failure, progressive; Diffuse mesangial sclerosis glomerulopathy; Renal glomerular fibrosis; Renal insufficiency, progressive; Chronic kidney disease; Progressive renal insufficiency; Loss of renal function; Kidney fibrosis; Scarring of kidney arteries; Mesangial sclerosis; Progressive renal failure; Thickening of kidney artiries	N189;N261;I129;N269
HPO_ICD:1044	HP:0012514;HP:0012513;HP:0030841;HP:0009763	Toe pain; Lower limb pain; Upper limb pain; Limb pain	Leg pain; Lower limb pain; Pain in extremities; Upper limb pain; Limb pain; Toe pain	M79674;M79629;M79641;M79606;M79601;M79621;M79605;M79645;M79676;M79609;M79662;M79603;M79643;M79672;M79652;M79602;M79671;M79646;M79642;M79673;M79631;M79659;M79622;M79639;M79632;M79661;M79604;M79644;M79675;M79669;M79651
HPO_ICD:1045	HP:0200039;HP:0010610;HP:0009775	Pustule; Amniotic constriction ring; Palmar pits	Skin pustules; Pimple; Amniotic constriction band; Skin pustule; Pseudoainhum; Amniotic bands; Pustula; Pustules	L988
HPO_ICD:1046	HP:0009780	Iliac horns		M7620
HPO_ICD:1047	HP:0009789	Perianal abscess		K610
HPO_ICD:1048	HP:0009796;HP:0100272;HP:0009795	Branchial cyst; Branchial sinus; Branchial fistula	Branchial cleft cyst; Branchial cysts; Branchial cleft fistula	Q180
HPO_ICD:1049	HP:0009797	Cholesteatoma		H7190;H7193;H7191;H7192
HPO_ICD:1050	HP:0009806	Nephrogenic diabetes insipidus		N251
HPO_ICD:1051	HP:0009819	Lower limb phocomelia		Q7210
HPO_ICD:1052	HP:0030728;HP:0009827	Amelia; Meromelia		Q730
HPO_ICD:1053	HP:0009829	Phocomelia		Q731
HPO_ICD:1054	HP:0009831	Mononeuropathy	Single damaged nerve	G589
HPO_ICD:1055	HP:0009892	Anotia	Absent ear; Congenital absence of external ear; Absent ears	Q160
HPO_ICD:1056	HP:0009916	Anisocoria	Unequal pupil dilatation; Asymmetric pupil sizes; Unequal pupil size; Asymmetry of the pupils	H5702
HPO_ICD:1057	HP:0009917	Persistent pupillary membrane		Q1389
HPO_ICD:1058	HP:0009919;HP:0012777	Retinal neoplasm; Retinoblastoma	Retina tumor	C6920;D4981
HPO_ICD:1059	HP:0009920	Nevus of Ota	Nevus fuscoceruleus ophthalmomaxillaris; Oculodermal melanocytosis; Congenital melanosis bulbi; Naevus fuscoceruleus ophthalmomaxillaris	D2230
HPO_ICD:1060	HP:0009921	Duane anomaly	Limited eye movement from Duane anomaly; Globe retraction and deviation on adduction; Limited eye motility from Duane anomaly	H50812;H5089;H50811
HPO_ICD:1061	HP:0009924;HP:0009927	Aplasia of the nose; Aplasia/Hypoplasia involving the nose	Nasal underdevelopment; Underdevelopment of nose; Failure of development of nose; Hypotrophic nose; Missing nose; Arrhinia; Absent nose; Hypoplasia of the nose; Decreased size of nose; Decreased nasal size	Q301
HPO_ICD:1062	HP:0009926	Epiphora	Increased tears; Watery eyes; Tearing; Increased lacrimation	H04201;H04219;H04202;H04203;H04209
HPO_ICD:1063	HP:0009934;HP:0030028;HP:0009932	Single naris; Supernumerary naris; Absent nasal cartilage	Accessory nostril; Failure of development of nasal cartilage; Extra nostril; Missing nasal cartilage; Single nare; Agenesis of nasal cartilage; Agenesis of cartilage of nose; Supernumerary nostrils; Absent nasal cartilage; Failure of development of cartilage of nose; Missing cartilage of nose; Single nostril; Accessory nares; Mono nostril; Absent cartilage of nose; One nostril; Supernumerary nares	Q308
HPO_ICD:1064	HP:0010286	Abnormal salivary gland morphology	Salivary gland disease; Abnormality of the salivary glands	K119
HPO_ICD:1065	HP:0010298	Smooth tongue	Atrophy of tongue surface; Smooth lingual surface; Smooth dorsum of tongue; Atrophy of dorsum of tongue; Smooth surface of tongue; Smooth tongue; Atrophy of lingual surface	K144
HPO_ICD:1066	HP:0010307;HP:0002791;HP:0005348;HP:0002093	Inspiratory stridor; Stridor; Hypoventilation; Respiratory insufficiency	Respiratory function loss; Noisy breathing; progressive respiratory failure; Alveolar hypoventilation; Under breathing; Respiratory impairment; Respiratory depression; Slow breathing	R0689;R061
HPO_ICD:1067	HP:0010314	Premature thelarche	Premature breast development	E308
HPO_ICD:1068	HP:0010316	Ebstein anomaly of the tricuspid valve	Ebstein's anomaly of the tricuspid valve; Ebstein's anomaly; Ebstein's malformation	Q225
HPO_ICD:1069	HP:0010442;HP:0005696	Postaxial polydactyly type A; Polydactyly	More than five fingers or toes on hands or feet	Q704;Q699
HPO_ICD:1070	HP:0010444	Pulmonary insufficiency	Puolmonary valve insufficiency; Pulmonary incompetence	I371
HPO_ICD:1071	HP:0010446	Tricuspid stenosis		I070
HPO_ICD:1072	HP:0010447;HP:0100590	Anal fistula; Rectal fistula	Fistula in ano	K603;K605;K604
HPO_ICD:1073	HP:0010448	Colonic atresia	Atresia of the large intestine; Large intestinal atresia	Q429
HPO_ICD:1074	HP:0010458	Female pseudohermaphroditism		Q562
HPO_ICD:1075	HP:0012861;HP:0010459	Ovotestis; True hermaphroditism	Testicular and ovarian tissue present	Q560
HPO_ICD:1076	HP:0010463	Aplasia of the ovary	Aplasia of the ovaries; Bilateral absent ovaries; Absent ovary	Q5001
